"year","month","trt","V1","tariff","stimulus","kwh"
2010,1,0,4711,"E","E",435.886
2010,1,0,4712,"E","E",907.1305
2010,1,0,4714,"E","E",320.488
2010,1,0,4721,"E","E",281.4265
2010,1,0,4725,"E","E",93.085
2010,1,0,4733,"E","E",97.2885
2010,1,0,4737,"E","E",298.2205
2010,1,0,4746,"E","E",400.6545
2010,1,0,4749,"E","E",217.4745
2010,1,0,4750,"E","E",357.119
2010,1,0,4755,"E","E",463.987
2010,1,0,4758,"E","E",438.5665
2010,1,0,4759,"E","E",277.5195
2010,1,0,4771,"E","E",12.9365
2010,1,0,4778,"E","E",553.058
2010,1,0,4785,"E","E",557.8185
2010,1,0,4791,"E","E",183.2445
2010,1,0,4799,"E","E",271.92
2010,1,0,4801,"E","E",502.241
2010,1,0,4812,"E","E",604.955
2010,1,0,4814,"E","E",369.111
2010,1,0,4817,"E","E",624.917
2010,1,0,4825,"E","E",132.9945
2010,1,0,4829,"E","E",506.7845
2010,1,0,4830,"E","E",164.889
2010,1,0,4831,"E","E",411.8655
2010,1,0,4835,"E","E",327.441
2010,1,0,4842,"E","E",657.601
2010,1,0,4858,"E","E",1147.9455
2010,1,0,4861,"E","E",440.07
2010,1,0,4863,"E","E",431.025
2010,1,0,4867,"E","E",65.438
2010,1,0,4868,"E","E",615.982
2010,1,0,4879,"E","E",414.4235
2010,1,0,4880,"E","E",158.816
2010,1,0,4885,"E","E",304.803
2010,1,0,4889,"E","E",281.3005
2010,1,0,4891,"E","E",188.571
2010,1,0,4894,"E","E",366.694
2010,1,0,4897,"E","E",383.3795
2010,1,0,4919,"E","E",342.3575
2010,1,0,4924,"E","E",750.9935
2010,1,0,4933,"E","E",280.9515
2010,1,0,4962,"E","E",591.891
2010,1,0,4964,"E","E",225.0115
2010,1,0,4965,"E","E",44.0835
2010,1,0,4972,"E","E",422.213
2010,1,0,4974,"E","E",531.719
2010,1,0,4978,"E","E",425.157
2010,1,0,4984,"E","E",306.259
2010,1,0,4986,"E","E",610.26
2010,1,0,4987,"E","E",511.943
2010,1,0,4993,"E","E",729.5225
2010,1,0,4998,"E","E",642.7925
2010,1,0,5018,"E","E",653.3245
2010,1,0,5019,"E","E",767.628
2010,1,0,5020,"E","E",503.1125
2010,1,0,5024,"E","E",542.6425
2010,1,0,5042,"E","E",613.7755
2010,1,0,5053,"E","E",978.516
2010,1,0,5057,"E","E",497.9525
2010,1,0,5061,"E","E",288.908
2010,1,0,5076,"E","E",214.5685
2010,1,0,5078,"E","E",516.501
2010,1,0,5080,"E","E",691.314
2010,1,0,5085,"E","E",378.757
2010,1,0,5098,"E","E",726.794
2010,1,0,5130,"E","E",278.93
2010,1,0,5133,"E","E",1080.5545
2010,1,0,5136,"E","E",1241.954
2010,1,0,5137,"E","E",336.862
2010,1,0,5143,"E","E",94.8205
2010,1,0,5147,"E","E",508.8355
2010,1,0,5168,"E","E",459.687
2010,1,0,5174,"E","E",463.4855
2010,1,0,5175,"E","E",91.8745
2010,1,0,5189,"E","E",1392.417
2010,1,0,5192,"E","E",669.732
2010,1,0,5197,"E","E",228.6605
2010,1,0,5201,"E","E",730.577
2010,1,0,5205,"E","E",466.0755
2010,1,0,5206,"E","E",264.184
2010,1,0,5207,"E","E",318.2345
2010,1,0,5218,"E","E",165.779
2010,1,0,5224,"E","E",859.2305
2010,1,0,5232,"E","E",425.641
2010,1,0,5236,"E","E",343.603
2010,1,0,5237,"E","E",263.5795
2010,1,0,5238,"E","E",378.989
2010,1,0,5241,"E","E",99.4635
2010,1,0,5245,"E","E",186.1675
2010,1,0,5246,"E","E",956.133
2010,1,0,5248,"E","E",164.499
2010,1,0,5254,"E","E",1057.514
2010,1,0,5257,"E","E",429.4885
2010,1,0,5264,"E","E",272.7095
2010,1,0,5273,"E","E",471.961
2010,1,0,5288,"E","E",599.6295
2010,1,0,5290,"E","E",264.102
2010,1,0,5291,"E","E",1219.5525
2010,1,0,5306,"E","E",316.429
2010,1,0,5313,"E","E",128.9895
2010,1,0,5328,"E","E",201.818
2010,1,0,5332,"E","E",287.118
2010,1,0,5336,"E","E",407.8095
2010,1,0,5338,"E","E",267.6635
2010,1,0,5342,"E","E",614.667
2010,1,0,5350,"E","E",449.9555
2010,1,0,5351,"E","E",561.6625
2010,1,0,5356,"E","E",9.606
2010,1,0,5366,"E","E",478.5025
2010,1,0,5379,"E","E",892.1655
2010,1,0,5383,"E","E",552.8625
2010,1,0,5385,"E","E",736.8495
2010,1,0,5386,"E","E",562.739
2010,1,0,5396,"E","E",74.788
2010,1,0,5399,"E","E",463.1345
2010,1,0,5409,"E","E",448.625
2010,1,0,5422,"E","E",420.6175
2010,1,0,5423,"E","E",518.8295
2010,1,0,5426,"E","E",174.4955
2010,1,0,5430,"E","E",431.265
2010,1,0,5434,"E","E",406.4825
2010,1,0,5441,"E","E",984.708
2010,1,0,5443,"E","E",365.62
2010,1,0,5450,"E","E",459.1785
2010,1,0,5451,"E","E",289.7625
2010,1,0,5460,"E","E",678.476
2010,1,0,5470,"E","E",453.682
2010,1,0,5473,"E","E",217.5305
2010,1,0,5474,"E","E",759.75
2010,1,0,5485,"E","E",383.962
2010,1,0,5491,"E","E",291.8905
2010,1,0,5494,"E","E",260.8535
2010,1,0,5496,"E","E",376.992
2010,1,0,5497,"E","E",343.5395
2010,1,0,5498,"E","E",196.52
2010,1,0,5499,"E","E",194.2835
2010,1,0,5502,"E","E",389.989
2010,1,0,5520,"E","E",380.9565
2010,1,0,5540,"E","E",213.1545
2010,1,0,5550,"E","E",719.455
2010,1,0,5551,"E","E",515.787
2010,1,0,5554,"E","E",270.3835
2010,1,0,5561,"E","E",203.986
2010,1,0,5566,"E","E",342.5135
2010,1,0,5570,"E","E",346.522
2010,1,0,5572,"E","E",287.8815
2010,1,0,5573,"E","E",438.157
2010,1,0,5597,"E","E",232.6595
2010,1,0,5602,"E","E",562.621
2010,1,0,5607,"E","E",541.77
2010,1,0,5608,"E","E",377.625
2010,1,0,5616,"E","E",226.6185
2010,1,0,5631,"E","E",186.444
2010,1,0,5635,"E","E",446.28
2010,1,0,5648,"E","E",933.596
2010,1,0,5650,"E","E",699.978
2010,1,0,5656,"E","E",445.8445
2010,1,0,5686,"E","E",290.2505
2010,1,0,5696,"E","E",301.0985
2010,1,0,5735,"E","E",238.157
2010,1,0,5737,"E","E",403.327
2010,1,0,5755,"E","E",539.2215
2010,1,0,5756,"E","E",311.4275
2010,1,0,5799,"E","E",206.401
2010,1,0,5807,"E","E",329.359
2010,1,0,5811,"E","E",787.6375
2010,1,0,5819,"E","E",568.5975
2010,1,0,5823,"E","E",151.21
2010,1,0,5827,"E","E",426.2345
2010,1,0,5832,"E","E",365.533
2010,1,0,5835,"E","E",365.962
2010,1,0,5838,"E","E",175.8765
2010,1,0,5843,"E","E",173.819
2010,1,0,5846,"E","E",155.757
2010,1,0,5848,"E","E",342.5505
2010,1,0,5857,"E","E",381.8605
2010,1,0,5866,"E","E",308.805
2010,1,0,5882,"E","E",675.36
2010,1,0,5900,"E","E",138.7325
2010,1,0,5910,"E","E",728.067
2010,1,0,5913,"E","E",875.0315
2010,1,0,5921,"E","E",517.938
2010,1,0,5924,"E","E",441.0255
2010,1,0,5934,"E","E",285.1205
2010,1,0,5948,"E","E",422.3365
2010,1,0,5949,"E","E",807.9685
2010,1,0,5951,"E","E",288.1395
2010,1,0,5957,"E","E",343.478
2010,1,0,5977,"E","E",449.2385
2010,1,0,5994,"E","E",169.236
2010,1,0,6011,"E","E",135.6225
2010,1,0,6017,"E","E",972.67
2010,1,0,6026,"E","E",312.759
2010,1,0,6028,"E","E",700.5515
2010,1,0,6029,"E","E",759.731
2010,1,0,6033,"E","E",32.7635
2010,1,0,6038,"E","E",272.874
2010,1,0,6039,"E","E",542.6605
2010,1,0,6048,"E","E",405.9065
2010,1,0,6052,"E","E",919.7705
2010,1,0,6055,"E","E",665.995
2010,1,0,6057,"E","E",807.177
2010,1,0,6058,"E","E",368.6175
2010,1,0,6088,"E","E",747.249
2010,1,0,6107,"E","E",207.712
2010,1,0,6120,"E","E",138.462
2010,1,0,6123,"E","E",274.604
2010,1,0,6145,"E","E",352.6195
2010,1,0,6148,"E","E",114.3155
2010,1,0,6156,"E","E",324.313
2010,1,0,6158,"E","E",610.6
2010,1,0,6159,"E","E",767.967
2010,1,0,6174,"E","E",377.976
2010,1,0,6176,"E","E",347.9075
2010,1,0,6180,"E","E",558.573
2010,1,0,6208,"E","E",365.0265
2010,1,0,6214,"E","E",222.23
2010,1,0,6219,"E","E",367.781
2010,1,0,6224,"E","E",630.0945
2010,1,0,6239,"E","E",469.232
2010,1,0,6240,"E","E",901.6795
2010,1,0,6241,"E","E",563.161
2010,1,0,6249,"E","E",149.6065
2010,1,0,6253,"E","E",228.6175
2010,1,0,6254,"E","E",260.9175
2010,1,0,6258,"E","E",935.9375
2010,1,0,6270,"E","E",454.7275
2010,1,0,6272,"E","E",673.538
2010,1,0,6281,"E","E",180.3105
2010,1,0,6295,"E","E",586.9605
2010,1,0,6298,"E","E",1270.7705
2010,1,0,6301,"E","E",234.7495
2010,1,0,6307,"E","E",196.9485
2010,1,0,6316,"E","E",60.454
2010,1,0,6321,"E","E",600.659
2010,1,0,6327,"E","E",70.5505
2010,1,0,6383,"E","E",434.948
2010,1,0,6384,"E","E",762.2605
2010,1,0,6392,"E","E",415.25
2010,1,0,6394,"E","E",1016.6185
2010,1,0,6410,"E","E",151.7605
2010,1,0,6411,"E","E",235.807
2010,1,0,6426,"E","E",843.7555
2010,1,0,6431,"E","E",99.128
2010,1,0,6433,"E","E",647.534
2010,1,0,6436,"E","E",482.289
2010,1,0,6443,"E","E",673.7375
2010,1,0,6444,"E","E",527.7465
2010,1,0,6445,"E","E",310.2535
2010,1,0,6459,"E","E",337.9125
2010,1,0,6460,"E","E",213.639
2010,1,0,6464,"E","E",765.3765
2010,1,0,6466,"E","E",622.014
2010,1,0,6469,"E","E",336.3135
2010,1,0,6476,"E","E",114.2795
2010,1,0,6478,"E","E",120.352
2010,1,0,6482,"E","E",462.179
2010,1,0,6490,"E","E",128.857
2010,1,0,6493,"E","E",479.625
2010,1,0,6533,"E","E",277.1245
2010,1,0,6541,"E","E",428.0345
2010,1,0,6547,"E","E",230.786
2010,1,0,6548,"E","E",600.962
2010,1,0,6564,"E","E",399.6325
2010,1,0,6568,"E","E",115.895
2010,1,0,6575,"E","E",216.565
2010,1,0,6577,"E","E",237.184
2010,1,0,6585,"E","E",188.861
2010,1,0,6591,"E","E",135.0285
2010,1,0,6600,"E","E",532.054
2010,1,0,6607,"E","E",390.3045
2010,1,0,6613,"E","E",491.234
2010,1,0,6618,"E","E",259.853
2010,1,0,6631,"E","E",481.0335
2010,1,0,6634,"E","E",361.1745
2010,1,0,6646,"E","E",218.125
2010,1,0,6656,"E","E",501.214
2010,1,0,6661,"E","E",209.9015
2010,1,0,6676,"E","E",595.7155
2010,1,0,6678,"E","E",193.2835
2010,1,0,6682,"E","E",302.486
2010,1,0,6697,"E","E",495.0815
2010,1,0,6709,"E","E",744.679
2010,1,0,6719,"E","E",699.4395
2010,1,0,6720,"E","E",481.253
2010,1,0,6725,"E","E",919.2165
2010,1,0,6730,"E","E",613.097
2010,1,0,6735,"E","E",396.265
2010,1,0,6743,"E","E",224.7415
2010,1,0,6751,"E","E",281.139
2010,1,0,6766,"E","E",166.721
2010,1,0,6769,"E","E",628.828
2010,1,0,6770,"E","E",1041.634
2010,1,0,6775,"E","E",170.085
2010,1,0,6799,"E","E",161.086
2010,1,0,6803,"E","E",262.0675
2010,1,0,6806,"E","E",558.764
2010,1,0,6810,"E","E",352.0805
2010,1,0,6811,"E","E",983.274
2010,1,0,6817,"E","E",547.7715
2010,1,0,6819,"E","E",575.8635
2010,1,0,6826,"E","E",367.712
2010,1,0,6828,"E","E",472.3
2010,1,0,6836,"E","E",511.7535
2010,1,0,6839,"E","E",297.0025
2010,1,0,6840,"E","E",553.3635
2010,1,0,6845,"E","E",348.3945
2010,1,0,6854,"E","E",731.305
2010,1,0,6870,"E","E",126.0885
2010,1,0,6871,"E","E",159.5975
2010,1,0,6876,"E","E",490.461
2010,1,0,6881,"E","E",199.863
2010,1,0,6895,"E","E",422.204
2010,1,0,6902,"E","E",1190.037
2010,1,0,6906,"E","E",272.2755
2010,1,0,6919,"E","E",450.6565
2010,1,0,6924,"E","E",383.7345
2010,1,0,6938,"E","E",146.674
2010,1,0,6951,"E","E",755.247
2010,1,0,6952,"E","E",3.722
2010,1,0,6953,"E","E",302.869
2010,1,0,6961,"E","E",1082.5825
2010,1,0,6962,"E","E",130.6705
2010,1,0,6969,"E","E",409.7715
2010,1,0,6974,"E","E",249.2405
2010,1,0,6976,"E","E",581.3475
2010,1,0,6978,"E","E",401.57
2010,1,0,6981,"E","E",598.8095
2010,1,0,6987,"E","E",390.9705
2010,1,0,7024,"E","E",305.9995
2010,1,0,7027,"E","E",745.0005
2010,1,0,7037,"E","E",934.136
2010,1,0,7040,"E","E",500.916
2010,1,0,7042,"E","E",245.4505
2010,1,0,7053,"E","E",332.6045
2010,1,0,7057,"E","E",570.812
2010,1,0,7067,"E","E",104.571
2010,1,0,7070,"E","E",407.946
2010,1,0,7075,"E","E",902.3205
2010,1,0,7080,"E","E",361.3895
2010,1,0,7082,"E","E",457.819
2010,1,0,7089,"E","E",595.6205
2010,1,0,7092,"E","E",132.849
2010,1,0,7099,"E","E",167.21
2010,1,0,7109,"E","E",255.825
2010,1,0,7121,"E","E",428.9365
2010,1,0,7133,"E","E",734.571
2010,1,0,7154,"E","E",476.986
2010,1,0,7171,"E","E",329.407
2010,1,0,7175,"E","E",440.459
2010,1,0,7185,"E","E",239.0105
2010,1,0,7188,"E","E",655.0975
2010,1,0,7206,"E","E",723.885
2010,1,0,7217,"E","E",383.802
2010,1,0,7219,"E","E",163.949
2010,1,0,7225,"E","E",219.4195
2010,1,0,7234,"E","E",225.384
2010,1,0,7235,"E","E",244.434
2010,1,0,7240,"E","E",434.1655
2010,1,0,7247,"E","E",493.328
2010,1,0,7248,"E","E",378.1285
2010,1,0,7251,"E","E",718.9645
2010,1,0,7253,"E","E",281.1455
2010,1,0,7254,"E","E",394.43
2010,1,0,7255,"E","E",466.6975
2010,1,0,7270,"E","E",267.6875
2010,1,0,7271,"E","E",1494.5995
2010,1,0,7274,"E","E",532.206
2010,1,0,7279,"E","E",163.391
2010,1,0,7287,"E","E",261.676
2010,1,0,7289,"E","E",427.018
2010,1,0,7320,"E","E",353.547
2010,1,0,7321,"E","E",188.0765
2010,1,0,7351,"E","E",443.111
2010,1,0,7354,"E","E",369.0595
2010,1,0,7359,"E","E",481.127
2010,1,0,7365,"E","E",748.6915
2010,1,0,7366,"E","E",250.9575
2010,1,0,7374,"E","E",457.538
2010,1,0,7381,"E","E",281.0385
2010,1,0,7393,"E","E",523.663
2010,1,0,7396,"E","E",114.5765
2010,1,0,7398,"E","E",324.763
2010,1,0,7400,"E","E",392.3215
2010,1,0,7403,"E","E",651.3235
2010,1,0,7405,"E","E",397.746
2010,1,0,7414,"E","E",425.14
2010,1,0,7418,"E","E",643.33
2010,1,0,7420,"E","E",310.1335
2010,1,0,7428,"E","E",279.7155
2010,1,0,7432,"E","E",293.1
2010,1,0,7436,"E","E",547.2395
2010,1,0,7437,"E","E",469.41
2010,1,0,7441,"E","E",381.0335
2010,2,0,1002,"E","E",154.639
2010,2,0,1014,"E","E",418.8005
2010,2,0,1018,"E","E",526.8725
2010,2,0,1022,"E","E",242.8725
2010,2,0,1027,"E","E",157.838
2010,2,0,1030,"E","E",186.273
2010,2,0,1035,"E","E",2777.975
2010,2,0,1036,"E","E",567.5855
2010,2,0,1058,"E","E",301.5485
2010,2,0,1059,"E","E",655.4635
2010,2,0,1060,"E","E",285.751
2010,2,0,1073,"E","E",843.125
2010,2,0,1074,"E","E",566.7005
2010,2,0,1076,"E","E",577.427
2010,2,0,1107,"E","E",387.009
2010,2,0,1119,"E","E",491.3445
2010,2,0,1120,"E","E",64.8815
2010,2,0,1130,"E","E",576.5995
2010,2,0,1141,"E","E",446.029
2010,2,0,1144,"E","E",428.1405
2010,2,0,1157,"E","E",492.9605
2010,2,0,1164,"E","E",404.488
2010,2,0,1171,"E","E",1051.2105
2010,2,0,1176,"E","E",480.145
2010,2,0,1179,"E","E",366.8635
2010,2,0,1207,"E","E",242.4335
2010,2,0,1212,"E","E",356.7295
2010,2,0,1217,"E","E",667.5895
2010,2,0,1225,"E","E",257.774
2010,2,0,1229,"E","E",430.203
2010,2,0,1239,"E","E",374.3455
2010,2,0,1240,"E","E",845.7035
2010,2,0,1246,"E","E",746.9585
2010,2,0,1255,"E","E",266.618
2010,2,0,1257,"E","E",246.5755
2010,2,0,1262,"E","E",86.572
2010,2,0,1268,"E","E",210.3485
2010,2,0,1274,"E","E",318.484
2010,2,0,1277,"E","E",216.8995
2010,2,0,1281,"E","E",459.6
2010,2,0,1286,"E","E",422.8775
2010,2,0,1294,"E","E",447.8525
2010,2,0,1301,"E","E",300.7825
2010,2,0,1312,"E","E",299.2255
2010,2,0,1316,"E","E",92.7305
2010,2,0,1317,"E","E",293.5585
2010,2,0,1331,"E","E",274.6305
2010,2,0,1336,"E","E",815.615
2010,2,0,1354,"E","E",170.8705
2010,2,0,1364,"E","E",442.3665
2010,2,0,1365,"E","E",227.6685
2010,2,0,1371,"E","E",521.644
2010,2,0,1376,"E","E",983.304
2010,2,0,1379,"E","E",352.0705
2010,2,0,1388,"E","E",187.8795
2010,2,0,1425,"E","E",506.1735
2010,2,0,1428,"E","E",365.0275
2010,2,0,1435,"E","E",178.6285
2010,2,0,1440,"E","E",139.889
2010,2,0,1463,"E","E",291.6205
2010,2,0,1466,"E","E",360.8095
2010,2,0,1480,"E","E",407.798
2010,2,0,1492,"E","E",187.922
2010,2,0,1494,"E","E",729.552
2010,2,0,1498,"E","E",562.9185
2010,2,0,1502,"E","E",219.2865
2010,2,0,1505,"E","E",37.7375
2010,2,0,1507,"E","E",246.7025
2010,2,0,1517,"E","E",301.525
2010,2,0,1530,"E","E",128.9945
2010,2,0,1532,"E","E",475.003
2010,2,0,1537,"E","E",379.2035
2010,2,0,1539,"E","E",322.5455
2010,2,0,1546,"E","E",486.305
2010,2,0,1548,"E","E",490.3605
2010,2,0,1551,"E","E",180.0075
2010,2,0,1561,"E","E",474.499
2010,2,0,1564,"E","E",330.7625
2010,2,0,1567,"E","E",259.51
2010,2,0,1573,"E","E",439.9095
2010,2,0,1575,"E","E",320.5935
2010,2,0,1592,"E","E",295.4205
2010,2,0,1599,"E","E",229.513
2010,2,0,1604,"E","E",656.215
2010,2,0,1607,"E","E",25.7615
2010,2,0,1609,"E","E",326.121
2010,2,0,1624,"E","E",350.7085
2010,2,0,1635,"E","E",335.2665
2010,2,0,1639,"E","E",284.9105
2010,2,0,1650,"E","E",387.2175
2010,2,0,1657,"E","E",393.6385
2010,2,0,1660,"E","E",729.796
2010,2,0,1661,"E","E",1421.0385
2010,2,0,1664,"E","E",219.4965
2010,2,0,1665,"E","E",367.804
2010,2,0,1666,"E","E",323.934
2010,2,0,1667,"E","E",252.5365
2010,2,0,1670,"E","E",397.2545
2010,2,0,1673,"E","E",298.197
2010,2,0,1675,"E","E",248.2425
2010,2,0,1677,"E","E",328.026
2010,2,0,1679,"E","E",275.301
2010,2,0,1682,"E","E",236.4325
2010,2,0,1695,"E","E",361.1095
2010,2,0,1700,"E","E",121.159
2010,2,0,1711,"E","E",472.502
2010,2,0,1716,"E","E",213.3845
2010,2,0,1720,"E","E",360.771
2010,2,0,1722,"E","E",252.903
2010,2,0,1724,"E","E",190.2375
2010,2,0,1727,"E","E",495.9485
2010,2,0,1736,"E","E",261.6685
2010,2,0,1742,"E","E",300.2515
2010,2,0,1752,"E","E",276.914
2010,2,0,1754,"E","E",527.245
2010,2,0,1760,"E","E",508.875
2010,2,0,1763,"E","E",250.71
2010,2,0,1765,"E","E",624.4585
2010,2,0,1768,"E","E",474.7675
2010,2,0,1789,"E","E",523.701
2010,2,0,1797,"E","E",139.6725
2010,2,0,1804,"E","E",580.003
2010,2,0,1807,"E","E",139.33
2010,2,0,1808,"E","E",136.9445
2010,2,0,1809,"E","E",460.19
2010,2,0,1831,"E","E",261.89
2010,2,0,1840,"E","E",642.409
2010,2,0,1842,"E","E",369.2945
2010,2,0,1843,"E","E",457.5375
2010,2,0,1844,"E","E",203.6355
2010,2,0,1854,"E","E",546.387
2010,2,0,1859,"E","E",298.8325
2010,2,0,1861,"E","E",457.7755
2010,2,0,1874,"E","E",139.004
2010,2,0,1877,"E","E",359.815
2010,2,0,1883,"E","E",98.642
2010,2,0,1884,"E","E",214.314
2010,2,0,1885,"E","E",314.7895
2010,2,0,1887,"E","E",490.627
2010,2,0,1889,"E","E",86.1165
2010,2,0,1890,"E","E",390.6835
2010,2,0,1894,"E","E",270.5465
2010,2,0,1903,"E","E",500.063
2010,2,0,1905,"E","E",268.1005
2010,2,0,1906,"E","E",132.1435
2010,2,0,1917,"E","E",444.4135
2010,2,0,1922,"E","E",332.6215
2010,2,0,1942,"E","E",274.8195
2010,2,0,1948,"E","E",261.76
2010,2,0,1953,"E","E",176.516
2010,2,0,1954,"E","E",51.0365
2010,2,0,1964,"E","E",170.992
2010,2,0,1969,"E","E",221.202
2010,2,0,1975,"E","E",455.5025
2010,2,0,1984,"E","E",338.2835
2010,2,0,1989,"E","E",252.084
2010,2,0,2003,"E","E",412.4355
2010,2,0,2018,"E","E",424.59
2010,2,0,2022,"E","E",518.7065
2010,2,0,2023,"E","E",322.4785
2010,2,0,2029,"E","E",217.5755
2010,2,0,2033,"E","E",164.5105
2010,2,0,2036,"E","E",231.638
2010,2,0,2041,"E","E",296.684
2010,2,0,2046,"E","E",416.697
2010,2,0,2049,"E","E",401.4515
2010,2,0,2055,"E","E",246.7495
2010,2,0,2065,"E","E",440.631
2010,2,0,2080,"E","E",333.241
2010,2,0,2095,"E","E",376.7015
2010,2,0,2099,"E","E",324.943
2010,2,0,2103,"E","E",279.7125
2010,2,0,2104,"E","E",427.866
2010,2,0,2105,"E","E",436.5975
2010,2,0,2106,"E","E",86.853
2010,2,0,2109,"E","E",497.1115
2010,2,0,2110,"E","E",962.626
2010,2,0,2121,"E","E",206.7275
2010,2,0,2140,"E","E",156.7005
2010,2,0,2144,"E","E",321.6325
2010,2,0,2149,"E","E",185.8935
2010,2,0,2160,"E","E",277.666
2010,2,0,2185,"E","E",524.001
2010,2,0,2194,"E","E",147.1765
2010,2,0,2196,"E","E",174.3435
2010,2,0,2231,"E","E",320.9075
2010,2,0,2235,"E","E",262.1775
2010,2,0,2238,"E","E",565.6985
2010,2,0,2259,"E","E",208.516
2010,2,0,2260,"E","E",227.795
2010,2,0,2263,"E","E",267.492
2010,2,0,2264,"E","E",656.8155
2010,2,0,2265,"E","E",305.713
2010,2,0,2268,"E","E",176.617
2010,2,0,2278,"E","E",443.9735
2010,2,0,2289,"E","E",43.4655
2010,2,0,2293,"E","E",425.8625
2010,2,0,2312,"E","E",522.1415
2010,2,0,2314,"E","E",415.521
2010,2,0,2331,"E","E",496.8755
2010,2,0,2345,"E","E",355.9985
2010,2,0,2347,"E","E",324.698
2010,2,0,2349,"E","E",488.021
2010,2,0,2354,"E","E",123.7355
2010,2,0,2370,"E","E",625.075
2010,2,0,2377,"E","E",260.089
2010,2,0,2381,"E","E",601.129
2010,2,0,2387,"E","E",307.2975
2010,2,0,2404,"E","E",150.7225
2010,2,0,2405,"E","E",305.3595
2010,2,0,2406,"E","E",494.952
2010,2,0,2407,"E","E",141.197
2010,2,0,2409,"E","E",184.453
2010,2,0,2423,"E","E",242.7135
2010,2,0,2424,"E","E",94.3335
2010,2,0,2436,"E","E",237.9235
2010,2,0,2438,"E","E",183.546
2010,2,0,2463,"E","E",372.4705
2010,2,0,2464,"E","E",298.606
2010,2,0,2485,"E","E",684.936
2010,2,0,2489,"E","E",222.297
2010,2,0,2490,"E","E",126.5225
2010,2,0,2512,"E","E",164.4285
2010,2,0,2519,"E","E",214.2495
2010,2,0,2522,"E","E",328.276
2010,2,0,2526,"E","E",173.042
2010,2,0,2529,"E","E",482.002
2010,2,0,2532,"E","E",663.585
2010,2,0,2541,"E","E",231.6575
2010,2,0,2547,"E","E",387.5175
2010,2,0,2553,"E","E",297.6045
2010,2,0,2562,"E","E",423.3985
2010,2,0,2574,"E","E",918.4795
2010,2,0,2591,"E","E",245.4725
2010,2,0,2594,"E","E",338.6285
2010,2,0,2597,"E","E",403.6755
2010,2,0,2605,"E","E",238.23
2010,2,0,2607,"E","E",264.211
2010,2,0,2621,"E","E",202.057
2010,2,0,2623,"E","E",200.782
2010,2,0,2635,"E","E",470.767
2010,2,0,2638,"E","E",283.2335
2010,2,0,2640,"E","E",637.153
2010,2,0,2646,"E","E",351.4625
2010,2,0,2654,"E","E",238.016
2010,2,0,2669,"E","E",1288.877
2010,2,0,2678,"E","E",318.8245
2010,2,0,2684,"E","E",376.4325
2010,2,0,2698,"E","E",654.6495
2010,2,0,2700,"E","E",564.7585
2010,2,0,2701,"E","E",302.9145
2010,2,0,2702,"E","E",125.16
2010,2,0,2707,"E","E",439.7875
2010,2,0,2708,"E","E",116.234
2010,2,0,2710,"E","E",237.1235
2010,2,0,2725,"E","E",245.831
2010,2,0,2730,"E","E",146.9805
2010,2,0,2732,"E","E",607.1385
2010,2,0,2733,"E","E",222.072
2010,2,0,2742,"E","E",508.5525
2010,2,0,2744,"E","E",234.4295
2010,2,0,2749,"E","E",163.938
2010,2,0,2757,"E","E",474.411
2010,2,0,2774,"E","E",215.9125
2010,2,0,2789,"E","E",686.284
2010,2,0,2793,"E","E",448.275
2010,2,0,2803,"E","E",393.947
2010,2,0,2804,"E","E",61.5615
2010,2,0,2811,"E","E",570.903
2010,2,0,2832,"E","E",271.3055
2010,2,0,2834,"E","E",50.2555
2010,2,0,2835,"E","E",505.467
2010,2,0,2838,"E","E",1651.201
2010,2,0,2857,"E","E",814.2995
2010,2,0,2872,"E","E",248.1635
2010,2,0,2873,"E","E",90.318
2010,2,0,2878,"E","E",484.945
2010,2,0,2892,"E","E",422.436
2010,2,0,2905,"E","E",337.4585
2010,2,0,2918,"E","E",140.434
2010,2,0,2926,"E","E",234.896
2010,2,0,2945,"E","E",456.1075
2010,2,0,2956,"E","E",405.18
2010,2,0,2958,"E","E",359.5185
2010,2,0,2967,"E","E",533.402
2010,2,0,2968,"E","E",621.283
2010,2,0,2971,"E","E",659.35
2010,2,0,2986,"E","E",362.3385
2010,2,0,2987,"E","E",376.8295
2010,2,0,2988,"E","E",427.243
2010,2,0,3003,"E","E",351.1295
2010,2,0,3009,"E","E",186.7685
2010,2,0,3010,"E","E",489.126
2010,2,0,3019,"E","E",906.5175
2010,2,0,3033,"E","E",328.2785
2010,2,0,3043,"E","E",256.58
2010,2,0,3050,"E","E",386.1965
2010,2,0,3052,"E","E",439.849
2010,2,0,3055,"E","E",301.721
2010,2,0,3059,"E","E",382.7665
2010,2,0,3061,"E","E",382.404
2010,2,0,3077,"E","E",942.1015
2010,2,0,3080,"E","E",593.9155
2010,2,0,3087,"E","E",576.073
2010,2,0,3091,"E","E",283.965
2010,2,0,3098,"E","E",737.6375
2010,2,0,3105,"E","E",305.476
2010,2,0,3110,"E","E",189.806
2010,2,0,3111,"E","E",277.3755
2010,2,0,3120,"E","E",67.6855
2010,2,0,3124,"E","E",306.602
2010,2,0,3144,"E","E",525.3765
2010,2,0,3152,"E","E",339.2095
2010,2,0,3165,"E","E",188.0085
2010,2,0,3168,"E","E",655.725
2010,2,0,3177,"E","E",233.4075
2010,2,0,3178,"E","E",342.3595
2010,2,0,3180,"E","E",131.154
2010,2,0,3184,"E","E",406.6425
